,timeString,utcTime,light,airTemp,waterTemp,turbidity,phycocyanin,chlorA,waterLight,buoyTemp,battVolts,battSOC,sigStrength,sigQuality,codeVersion,panelVolts,leakDetect,phycocyaninTrend,chlorATrend,turbidityTrend
,08/07/22 1:00:48,1659848448,0.3,705.598267,24.9,400,705.590027,2136.419922,12,27.200001,3.8,69.199997,18.74876,14,220705,0,7,416.014,1899.582,249.925
,08/07/22 1:30:40,1659850240,0.1,693.971619,24.799999,400,705.590027,2136.419922,12,27,3.8,68.800003,18.74876,14,220705,0,4,418.91,1911.425,251.425
,08/07/22 2:00:32,1659852032,0.5,728.076416,24.6,400,728.070007,2160.610107,12,26.799999,3.8,68.800003,18.74876,14,220705,0,3,422.001,1923.885,252.911
,08/07/22 2:30:24,1659853824,0.1,731.17688,24.6,400,731.169983,2157.030029,12,26.799999,3.8,68.400002,18.74876,14,220705,0,3,425.093,1935.543,254.382
,08/07/22 3:00:16,1659855616,0.5,714.899536,24.6,400,714.890015,2114.02002,12,26.799999,3.8,68.400002,18.74876,14,220705,0,6,427.991,1944.467,255.838
,08/07/22 3:30:08,1659857408,0.5,712.574219,24.5,400,712.570007,2168.679932,12,26.799999,3.8,68.400002,18.74876,14,220705,0,9,430.837,1955.679,257.28
,08/07/22 4:00:00,1659859200,0.1,709.473816,24.5,400,709.469971,2167.780029,12,26.6,3.8,68.400002,18.74876,14,220705,0,10,433.623,1966.285,258.707
,08/07/22 4:29:52,1659860992,0,704.048035,24.6,400,704.039978,2167.780029,12,26.799999,3.8,68.099998,18.74876,14,220705,0,8,436.328,1976.36,260.12
,08/07/22 4:59:44,1659862784,0.1,697.072021,24.799999,400,697.070007,2161.51001,12,26.799999,3.8,68.099998,17.360189,14,220705,0,6,438.935,1985.618,261.519
,08/07/22 5:29:36,1659864576,1.4,692.421387,24.799999,400,697.070007,2161.51001,12,27,3.8,67.699997,17.360189,14,220705,0,9,441.516,1994.413,262.904
,08/07/22 5:59:28,1659866368,21.6,662.967285,24.799999,400,662.960022,2088.030029,12,27,3.8,67.699997,17.360189,14,220705,0.2,6,443.731,1999.097,264.275
,08/07/22 6:31:28,1659868288,66.900002,656.766418,25,400,656.76001,2038.75,12,27.4,3.8,67.300003,17.360189,14,220705,0.9,8,445.863,2001.134,265.634
,08/07/22 7:01:20,1659870080,94.900002,643.589539,25.799999,400,643.580017,2076.379883,12,28.4,3.8,67.300003,17.360189,14,220705,1.5,1,447.847,2005.063,266.985
,08/07/22 7:31:12,1659871872,167.300003,711.799133,29.6,400,711.789978,1972.439941,12,33.700001,3.8,67.300003,17.360189,14,220705,4.7,8,450.496,2003.669,268.324
,08/07/22 8:01:04,1659873664,238.899994,750.554565,31.299999,64.190002,750.549988,1778,12,36.5,3.8,66.900002,17.360189,14,220705,4.7,10,453.513,1992.804,266.3
,08/07/22 8:30:56,1659875456,441.399994,497.868988,34.799999,400,497.859985,1928.530029,12,40.200001,3.8,66.900002,17.360189,14,220705,4.6,6,453.977,1990.188,267.66
,08/07/22 9:00:48,1659877248,807.400024,-64.085152,39.900002,0,0,0,-1,42.599998,3.8,66.900002,-1,15,220705,4.5,8,449.457,1891.678,265.028
,08/07/22 9:30:40,1659879040,628.099976,-64.085152,40.700001,0,0,0,-1,45.200001,3.8,65.5,-1,15,220705,4.7,7,444.983,1798.094,262.458
,08/07/22 10:00:32,1659880832,187.300003,464.539307,37.5,329.359985,464.529999,1739.459961,-1,46.799999,3.8,65.5,-1,15,220705,3.4,5,445.198,1796.163,263.19
,08/07/22 10:30:24,1659882624,782.299988,-64.085152,37.299999,0,0,0,-1,46.200001,3.8,65.5,-1,15,220705,4.6,7,440.765,1706.823,260.577
,08/07/22 11:00:16,1659884416,680.400024,-63.310043,37.200001,0,0,0,-1,49.299999,3.7,65.099998,-1,15,220705,4.6,8,436.377,1622.482,258.05
,08/07/22 11:30:08,1659886208,846.799988,-60.984715,37.799999,0,0,0,-1,50,3.7,65.099998,-1,15,220705,4.7,8,432.033,1542.358,255.537
,08/07/22 12:00:00,1659888000,845.400024,-60.984715,37.400002,0,0,0,-1,50,3.7,65.099998,-1,15,220705,4.7,5,427.733,1466.24,253.066
,08/07/22 12:29:52,1659889792,804,-64.085152,36.299999,0,0,0,-1,46.400002,3.7,65.099998,-1,15,220705,4.7,8,423.476,1393.928,250.62
,08/07/22 13:01:52,1659891712,1032.099976,-61.759827,38.5,0,0,0,12,50,3.7,64.699997,10.415808,15,220705,4.6,7,419.261,1325.231,248.194
,08/07/22 13:31:44,1659893504,799.5,-63.310043,37.599998,0,0,0,12,48.900002,3.7,64,10.415808,15,220705,4.6,7,415.088,1259.97,245.816
,08/07/22 14:01:36,1659895296,767.099976,-63.310043,37.200001,0,0,0,12,48.900002,3.7,64,10.415808,15,220705,4.7,10,410.957,1197.971,243.438
,08/07/22 14:31:28,1659897088,858.599976,-60.209606,38.799999,0,0,0,12,50,3.7,64,10.415808,15,220705,4.5,9,406.868,1139.073,241.08
,08/07/22 15:01:20,1659898880,244.100006,450.587311,36.200001,400,450.579987,1619.390015,12,47.700001,3.7,64,10.415808,15,220705,3.8,7,407.325,1164.089,242.755
,08/07/22 15:31:12,1659900672,316.799988,465.314392,35.799999,400,465.309998,1731.400024,12,45.400002,3.7,63.599998,10.415808,15,220705,4.1,3,407.925,1193.064,244.352
,08/07/22 16:01:04,1659902464,476.899994,346.722717,35.599998,400,346.720001,0,12,44.400002,3.7,63.599998,10.415808,15,220705,4.5,7,407.333,1134.203,245.94
,08/07/22 16:30:56,1659904256,743.200012,-64.085152,35.400002,0,0,381.040009,12,43.400002,3.7,63.599998,10.415808,15,220705,4.5,8,403.279,1097.545,243.528
,08/07/22 17:00:48,1659906048,322.299988,483.917023,35.5,400,483.910004,1813.839966,66,42.599998,3.7,63.200001,17.360189,15,220705,4.6,0,404.106,1134.36,245.167
,08/07/22 17:30:40,1659907840,570.799988,504.069855,34.700001,400,483.910004,1813.839966,66,41.200001,3.7,62.400002,17.360189,15,220705,4.5,5,404.924,1169.14,246.748
,08/07/22 18:00:32,1659909632,85.400002,542.825317,33.400002,400,542.820007,2052.189941,66,38.299999,3.7,61.900002,17.360189,15,220705,1.4,6,406.323,1214.292,248.337
,08/07/22 18:30:24,1659911424,6.7,632.737976,29.6,400,632.72998,2174.050049,66,32.099998,3.7,61.900002,17.360189,15,220705,0.1,8,408.595,1262.493,249.863
,08/07/22 19:02:24,1659913344,53.299999,615.685608,25.1,400,615.679993,2254.699951,66,28,3.7,61.900002,17.360189,15,220705,0.7,3,410.667,1312.121,251.365
,08/07/22 19:32:16,1659915136,131,559.877686,25.5,400,559.869995,2148.070068,66,29.4,3.7,61.900002,17.360189,15,220705,1.7,8,412.164,1354.051,252.856
,08/07/22 20:02:08,1659916928,4.2,638.163757,25,400,638.159973,2184.810059,66,27.200001,3.7,61.5,17.360189,15,220705,0.1,7,414.437,1395.917,254.341
,08/07/22 20:32:00,1659918720,0.7,755.205261,24.5,400,755.200012,2202.72998,66,26.799999,3.7,61.5,17.360189,15,220705,0,6,417.845,1436.268,255.798
,08/07/22 20:59:44,1659920384,0.6,814.113525,24.5,400,814.109985,2204.52002,16,26.799999,3.7,61.5,18.054476,15,220705,0,3,421.808,1474.682,257.24
,08/07/22 21:29:36,1659922176,0.3,697.072021,24.5,400,814.109985,2204.52002,16,26.4,3.7,61,18.054476,15,220705,0,1,425.731,1511.176,258.668
,08/07/22 21:59:28,1659923968,0.4,720.325317,25.1,400,720.320007,2307.560059,16,27,3.7,60.599998,18.054476,15,220705,0,0,428.677,1550.996,260.081
,08/07/22 22:31:28,1659925888,0.2,718.775085,25,400,718.77002,2144.47998,16,27,3.7,60.599998,18.054476,15,220705,0,5,431.578,1580.671,261.48
,08/07/22 23:01:20,1659927680,0,751.329712,25,400,751.320007,2081.76001,16,27,3.7,60.599998,18.054476,15,220705,0,4,434.776,1605.726,262.865
,08/07/22 23:31:12,1659929472,0.5,752.879883,25.1,400,752.869995,2268.139893,16,27.200001,3.7,60.599998,18.054476,15,220705,0,5,437.956,1638.846,264.237
,08/08/22 0:01:04,1659931264,0.3,743.578613,25.1,400,743.570007,2260.070068,16,27.200001,3.7,60.099998,18.054476,15,220705,0,8,441.013,1669.909,265.594
,08/08/22 0:30:56,1659933056,0.3,725.751099,25.1,400,725.75,2216.169922,16,27.4,3.7,60.099998,18.054476,15,220705,0,11,443.86,1697.223,266.939
,08/08/22 1:00:48,1659934848,0.7,736.6026,25,400,736.599976,2243.939941,14,27.200001,3.7,60.099998,16.665905,15,220705,0,5,446.787,1724.559,268.269
,08/08/22 1:30:40,1659936640,0,724.200867,25,400,736.599976,2243.939941,14,27,3.7,59.200001,16.665905,15,220705,0,4,449.686,1750.53,269.587
,08/08/22 2:00:32,1659938432,0.6,720.325317,24.700001,400,720.320007,2144.47998,14,27,3.7,59.200001,16.665905,15,220705,0,7,452.392,1770.228,270.891
,08/08/22 2:30:24,1659940224,1,707.148499,24.700001,400,707.140015,2109.540039,14,26.799999,3.7,59.200001,16.665905,15,220705,0,7,454.94,1787.195,272.182
,08/08/22 3:00:16,1659942016,0.5,722.650635,24.5,400,722.650024,2213.47998,14,26.6,3.7,58.799999,16.665905,15,220705,0,6,457.617,1808.511,273.46
,08/08/22 3:30:08,1659943808,0,723.425781,24.5,400,723.419983,2238.570068,14,26.799999,3.7,58.799999,16.665905,15,220705,0,5,460.275,1830.016,274.726
,08/08/22 4:00:00,1659945600,0.4,706.373352,24.5,400,706.369995,2216.169922,14,26.6,3.7,58.799999,16.665905,15,220705,0,5,462.736,1849.323,275.978
,08/08/22 4:29:52,1659947392,0.5,724.975952,24.299999,400,724.969971,2242.149902,14,26.6,3.7,58.799999,16.665905,15,220705,0,8,465.358,1868.966,277.219
,08/08/22 5:01:52,1659949312,0,720.325317,24.299999,400,720.320007,2202.72998,36,26.6,3.7,58.299999,-1,15,220705,0,4,467.908,1885.655,278.446
,08/08/22 5:31:44,1659951104,0.8,724.200867,24.6,400,720.320007,2202.72998,36,26.6,3.7,57.900002,-1,15,220705,0,8,470.432,1901.509,279.662
,08/08/22 6:01:36,1659952896,16.6,698.622314,24.799999,400,698.619995,2188.389893,36,26.799999,3.7,57.400002,-1,15,220705,0.2,5,472.714,1915.855,280.865
,08/08/22 6:31:28,1659954688,58,694.746704,25.299999,400,694.73999,2202.72998,36,27.6,3.7,57.400002,-1,15,220705,0.9,1,474.936,1930.24,282.058
,08/08/22 7:01:20,1659956480,66.599998,680.7948,25.6,400,680.789978,2199.139893,36,28.200001,3.7,57.400002,-1,15,220705,1.4,3,477,1943.83,283.244
,08/08/22 7:31:12,1659958272,202.5,589.331848,30.799999,400,589.330017,2114.02002,36,33.700001,3.7,57,-1,15,220705,4.6,6,478.13,1952.506,284.418
,08/08/22 8:01:04,1659960064,289.700012,532.748901,33.799999,400,532.73999,1976.02002,36,38.099998,3.7,57,-1,15,220705,4.7,2,478.696,1954.188,285.594
,08/08/22 8:30:56,1659961856,316.799988,-64.085152,36.5,127.150002,0,0,36,40,3.7,57,-1,15,220705,4.6,2,473.929,1857.203,284.038
,08/08/22 9:00:48,1659963648,536,449.812256,37.200001,0,449.809998,1874.77002,45,43.400002,3.7,57,15.277332,15,220705,4.5,3,473.708,1858.873,281.23
,08/08/22 9:30:40,1659965440,525,-64.085152,35.900002,0,449.809998,1874.77002,45,44.799999,3.7,56.099998,15.277332,15,220705,4.5,5,473.489,1860.668,278.471
,08/08/22 10:00:32,1659967232,506.299988,-64.085152,36.299999,0,0,0,45,47.400002,3.7,55.599998,15.277332,15,220705,4.5,6,468.774,1768.635,275.739
,08/08/22 10:30:24,1659969024,602.599976,-62.534935,37.099998,0,0,0,45,49.5,3.7,55.599998,15.277332,15,220705,4.6,8,464.106,1681.203,273.032
,08/08/22 11:00:16,1659970816,530.700012,-61.759827,37.200001,0,0,0,45,50,3.7,55.599998,15.277332,15,220705,4.5,8,459.485,1598.143,270.362
,08/08/22 11:30:08,1659972608,844.099976,-60.209606,38.5,0,0,0,45,50,3.7,55.599998,15.277332,15,220705,4.5,8,454.911,1519.236,267.712
,08/08/22 12:00:00,1659974400,830.900024,-63.310043,37.5,0,0,0,45,49.099998,3.7,55.099998,15.277332,15,220705,4.6,12,450.381,1444.274,265.119
,08/08/22 12:32:00,1659976320,504.5,-64.085152,36.799999,0,0,0,45,47.700001,3.7,55.099998,15.277332,15,220705,4.7,6,445.898,1373.06,262.551
,08/08/22 12:59:44,1659977984,835.900024,-62.534935,38.599998,0,0,0,13,49.299999,3.7,55.099998,13.19295,15,220705,4.6,5,441.459,1305.407,259.976
,08/08/22 13:29:36,1659979776,837.099976,-60.209606,38.299999,0,0,0,13,50,3.7,54.200001,13.19295,15,220705,4.6,12,437.064,1241.137,257.459
,08/08/22 13:59:28,1659981568,787.5,-60.984715,38,0,0,0,13,50,3.7,54.200001,13.19295,15,220705,4.5,7,432.713,1180.08,254.969
,08/08/22 14:31:28,1659983488,672.200012,-59.434498,39,0,0,0,13,50,3.7,54.200001,13.19295,15,220705,4.6,7,428.406,1122.076,252.498
,08/08/22 15:01:20,1659985280,812.799988,-60.984715,38.299999,0,0,0,13,50,3.7,53.700001,13.19295,15,220705,4.5,4,424.142,1066.972,250.04
,08/08/22 15:31:12,1659987072,513.200012,-60.209606,39.599998,0,0,0,13,50,3.7,53.700001,13.19295,15,220705,4.7,8,419.921,1014.624,247.621
,08/08/22 16:01:04,1659988864,374.5,451.362427,38,400,451.359985,1448.25,13,48.299999,3.7,53.700001,13.19295,15,220705,4.6,4,420.255,1037.305,249.196
,08/08/22 16:30:56,1659990656,806.700012,-64.085152,35.5,67.07,0,0,13,43.200001,3.7,53.700001,13.19295,15,220705,4.6,7,416.073,986.376,247.412
,08/08/22 17:05:04,1659992704,599.700012,516.471619,33.400002,400,516.469971,1928.530029,272,40.200001,3.7,53.200001,14.583047,15,220705,4.6,5,417.097,1034.484,249.019
,08/08/22 17:34:56,1659994496,685.599976,552.901733,32.799999,400,516.469971,1928.530029,272,38.700001,3.7,51.299999,14.583047,15,220705,4.6,8,418.11,1080.186,250.588
,08/08/22 18:04:48,1659996288,505.899994,569.179016,32.299999,400,569.169983,2011.869995,272,37.299999,3.7,51.299999,14.583047,15,220705,4.5,3,419.641,1127.77,252.151
,08/08/22 18:34:40,1659998080,553.299988,578.480347,31.299999,400,578.47998,2057.560059,272,35.700001,3.7,51.299999,14.583047,15,220705,4.6,7,421.249,1175.26,253.68
,08/08/22 19:04:32,1659999872,365.700012,599.408264,30,400,599.400024,2140,272,33.900002,3.7,50.799999,14.583047,15,220705,2.9,8,423.051,1224.497,255.199
,08/08/22 19:34:24,1660001664,60.400002,645.914856,28.299999,400,645.909973,2231.399902,272,31.299999,3.7,50.799999,14.583047,15,220705,0.7,8,425.299,1275.756,256.683
,08/08/22 20:04:16,1660003456,10.1,695.521851,26.9,400,695.52002,2249.320068,272,29.4,3.7,50.799999,14.583047,15,220705,0.1,8,428.008,1324.585,258.122
,08/08/22 20:34:08,1660005248,0.4,720.325317,26.6,400,720.320007,2246.629883,272,28.6,3.7,50.299999,14.583047,15,220705,0,6,430.932,1370.713,259.542
,08/08/22 20:59:44,1660006784,0,714.124451,26.5,400,714.119995,2234.090088,14,28.4,3.7,50.299999,12.498665,15,220705,0,9,433.764,1413.883,260.947
,08/08/22 21:29:36,1660008576,0,712.574219,26.200001,400,714.119995,2234.090088,14,28.4,3.7,49.799999,12.498665,15,220705,0,5,436.567,1454.893,262.337
,08/08/22 21:59:28,1660010368,0.1,718.775085,26,400,718.77002,2219.75,14,28.200001,3.7,49.400002,12.498665,15,220705,0,8,439.389,1493.136,263.714
,08/08/22 22:31:28,1660012288,0.3,727.301331,25.799999,400,727.299988,2210.790039,14,28,3.7,49.400002,12.498665,15,220705,0,7,442.268,1529.019,265.077
,08/08/22 23:01:20,1660014080,0,731.17688,25.9,400,731.169983,2205.409912,14,27.799999,3.7,49.400002,12.498665,15,220705,0,7,445.157,1562.839,266.426
,08/08/22 23:31:12,1660015872,0,780.008728,25.1,400,780,2256.48999,14,27.200001,3.7,48.900002,12.498665,15,220705,0,7,448.506,1597.522,267.762
,08/09/22 0:01:04,1660017664,0,769.157227,25.200001,400,769.150024,2260.969971,14,27.4,3.7,48.900002,12.498665,15,220705,0,5,451.712,1630.694,269.084
,08/09/22 0:30:56,1660019456,0.3,755.980347,25.5,400,755.97998,2263.659912,14,27.799999,3.7,48.900002,12.498665,15,220705,0,6,454.755,1662.342,270.393
,08/09/22 1:00:48,1660021248,0.2,736.6026,25.799999,400,736.599976,2200.040039,15,27.799999,3.7,48.900002,17.360189,15,220705,0,7,457.574,1689.228,271.69
,08/09/22 1:30:40,1660023040,0,720.325317,25.9,400,736.599976,2200.040039,15,28,3.7,48,17.360189,15,220705,0,1,460.364,1714.769,272.973
,08/09/22 2:00:32,1660024832,0,707.923584,26,400,707.919983,2176.73999,15,28.200001,3.7,47.599998,17.360189,15,220705,0,3,462.839,1737.868,274.243
,08/09/22 2:30:24,1660026624,0.1,704.82312,26,400,704.820007,2163.300049,15,28,3.7,47.599998,17.360189,15,220705,0,7,465.259,1759.139,275.501
,08/09/22 3:00:16,1660028416,0.3,697.847168,26,400,697.840027,2156.129883,15,28,3.7,47.599998,17.360189,15,220705,0,4,467.585,1778.989,276.746
,08/09/22 3:30:08,1660030208,0.3,705.598267,25.700001,400,705.590027,2162.399902,15,28,3.7,47.099998,17.360189,15,220705,0,3,469.965,1798.16,277.978
,08/09/22 4:00:00,1660032000,0,714.899536,25.4,400,714.890015,2190.179932,15,27.6,3.7,47.099998,17.360189,15,220705,0,9,472.414,1817.762,279.198
,08/09/22 4:29:52,1660033792,0.1,723.425781,25.299999,400,723.419983,2172.26001,15,27.4,3.7,47.099998,17.360189,15,220705,0,4,474.924,1835.487,280.406
,08/09/22 4:59:44,1660035584,0.1,703.272949,25.1,400,703.27002,2045.920044,15,27.4,3.7,46.700001,13.888762,15,220705,0,6,477.208,1846.009,281.602
,08/09/22 5:29:36,1660037376,0.3,700.947632,25.1,400,703.27002,2045.920044,15,27.4,3.7,45.900002,13.888762,15,220705,0,6,479.469,1856.005,282.786
,08/09/22 6:01:36,1660039296,17.4,722.650635,25.299999,400,722.650024,2177.639893,15,27.6,3.7,45.900002,13.888762,15,220705,0.3,4,481.9,1872.087,283.958
,08/09/22 6:31:28,1660041088,58.400002,693.196472,26.1,400,693.190002,2089.820068,15,28.4,3.7,45.900002,13.888762,15,220705,1.1,0,484.015,1883.017,285.121
,08/09/22 7:01:20,1660042880,96.599998,672.268555,27.1,400,672.26001,2104.159912,15,29.6,3.7,45.400002,13.888762,15,220705,1.5,4,485.903,1894.22,286.275
,08/09/22 7:31:12,1660044672,190.699997,614.910461,29.299999,400,614.909973,2033.369995,15,32.5,3.7,45.400002,13.888762,15,220705,2.9,5,487.203,1901.419,287.422
,08/09/22 8:01:04,1660046464,182.600006,614.910461,28.9,400,614.909973,2033.369995,15,32.299999,3.7,45.400002,13.888762,15,220705,2.6,8,488.499,1908.494,288.567
,08/09/22 8:30:56,1660048256,213.800003,604.05896,29.200001,400,604.049988,1998.430054,15,32.900002,3.7,45,13.888762,15,220705,3,6,489.673,1913.447,289.7
,08/09/22 9:00:48,1660050048,254.199997,583.131042,30.299999,400,583.130005,1950.040039,14,34.5,3.7,45,-1,15,220705,3.9,6,490.627,1915.811,290.824
,08/09/22 9:30:40,1660051840,1017.599976,-64.085152,39.5,400,583.130005,1950.040039,14,43.599998,3.7,42.5,-1,15,220705,4.5,1,491.573,1918.158,291.941
,08/09/22 10:00:32,1660053632,1011.700012,-36.181221,41.700001,0,0,0,14,46.799999,3.7,42,-1,15,220705,4.5,7,486.677,1823.25,289.124
,08/09/22 10:30:24,1660055424,685.900024,-61.759827,42.799999,0,0,0,14,50,3.7,42,-1,15,220705,4.6,6,481.83,1733.088,286.333
,08/09/22 11:00:16,1660057216,717,-60.209606,44.400002,0,0,0,14,50,3.7,42,-1,15,220705,4.6,5,477.032,1647.433,283.539
,08/09/22 11:30:08,1660059008,601.099976,-61.759827,40.799999,0,0,0,14,50,3.7,41.599998,-1,15,220705,4.6,8,472.281,1566.062,280.775
,08/09/22 12:00:00,1660060800,1022.799988,-59.434498,42.299999,0,0,0,14,50,3.7,41.599998,-1,15,220705,4.8,8,467.579,1488.759,278.027
,08/09/22 12:29:52,1660062592,986,-57.884281,42.5,0,0,0,14,50,3.7,41.599998,-1,15,220705,4.7,8,462.923,1415.321,275.349
,08/09/22 12:59:44,1660064384,923.299988,-56.334061,41.5,0,0,0,16,50,3.7,41.200001,-1,15,220705,4.6,7,458.314,1345.555,272.694
,08/09/22 13:29:36,1660066176,894,-62.534935,39.299999,0,0,0,16,49.299999,3.7,40.299999,-1,15,220705,4.6,8,453.75,1279.277,270.06
,08/09/22 14:01:36,1660068096,218.600006,462.213959,38,400,462.209991,1684.810059,16,46.799999,3.7,40.299999,-1,15,220705,3.6,7,453.855,1300.554,271.449
,08/09/22 14:31:28,1660069888,366.700012,500.969421,36.799999,400,500.959991,1839.819946,16,43.400002,3.7,39.799999,-1,15,220705,4.6,7,454.346,1328.063,272.756
,08/09/22 15:01:20,1660071680,459.799988,-62.534935,40.799999,0,0,0,16,49.299999,3.7,39.799999,-1,15,220705,4.5,7,449.823,1262.577,270.065
,08/09/22 15:31:12,1660073472,510.299988,-64.085152,37.700001,0,0,0,16,44.799999,3.7,39.799999,-1,15,220705,4.6,9,445.344,1200.448,267.41
,08/09/22 16:01:04,1660075264,198.399994,532.748901,34.099998,400,532.73999,1933.01001,16,40.200001,3.7,39.299999,-1,15,220705,3.5,9,446.238,1238.076,268.787
,08/09/22 16:30:56,1660077056,448.399994,-64.085152,36.299999,0,0,0,16,43.799999,3.7,39.299999,-1,15,220705,4.6,8,441.796,1176.668,266.119
,08/09/22 17:05:04,1660079104,290.299988,-64.085152,35.799999,0,0,0,271,44.200001,3.7,39.299999,-1,15,220705,4.7,7,437.398,1118.835,263.503
,08/09/22 17:34:56,1660080896,391,-64.085152,38,0,0,0,271,46.799999,3.6,36.200001,-1,15,220705,4.7,8,433.044,1063.619,260.897
,08/09/22 18:04:48,1660082688,257.5,571.504395,33.799999,400,571.5,1977.819946,271,39.799999,3.6,36.200001,-1,15,220705,4.7,11,434.448,1110.307,262.327
,08/09/22 18:34:40,1660084480,111.5,569.179016,32.299999,400,569.169983,2072.800049,271,37.099998,3.6,36.200001,-1,15,220705,2.2,5,435.816,1159.075,263.73
,08/09/22 19:04:32,1660086272,101.599998,575.379883,32,400,575.369995,2116.699951,271,37.5,3.6,36.200001,-1,15,220705,2.3,8,437.222,1207.235,265.103
,08/09/22 19:34:24,1660088064,58.200001,629.637573,29.299999,400,629.630005,2207.209961,271,32.5,3.6,35.700001,-1,15,220705,0.8,2,439.157,1257.488,266.463
,08/09/22 20:04:16,1660089856,6,665.292603,28,400,665.289978,2256.48999,271,30.700001,3.6,35.700001,-1,15,220705,0.1,6,441.424,1307.583,267.804
,08/09/22 20:34:08,1660091648,0.1,707.148499,26.799999,400,707.140015,2292.330078,271,29.200001,3.6,35.700001,-1,15,220705,0,8,444.081,1356.836,269.126
,08/09/22 20:59:44,1660093184,0.3,728.076416,26.200001,400,728.070007,2305.77002,20,28.4,3.6,35.200001,12.498665,15,220705,0,1,446.921,1404.283,270.435
,08/09/22 21:29:36,1660094976,0,749.004395,25.799999,400,728.070007,2305.77002,20,28,3.6,34.200001,12.498665,15,220705,0,2,449.733,1449.358,271.731
,08/09/22 22:01:36,1660096896,0.2,783.109192,25,400,783.099976,2323.689941,20,27.4,3.6,34.200001,12.498665,15,220705,0,5,453.067,1493.074,273.013
,08/09/22 22:31:28,1660098688,0,782.334045,25.1,400,782.330017,2301.290039,20,27.4,3.6,34.200001,12.498665,15,220705,0,9,456.359,1533.486,274.283
,08/09/22 23:01:20,1660100480,0,807.912659,23.6,400,807.909973,2329.070068,20,26.200001,3.6,33.700001,12.498665,15,220705,0,9,459.875,1573.265,275.541
,08/09/22 23:31:12,1660102272,0,794.735779,23.1,400,794.72998,2242.149902,20,25.6,3.6,33.700001,12.498665,15,220705,0,7,463.223,1606.709,276.785
,8/10/22 0:01:04,1660104064,0,821.864624,22.6,400,821.859985,2321.01001,20,25,3.6,33.700001,12.498665,15,220705,0,6,466.81,1642.424,278.017
,8/10/22 0:30:56,1660105856,0,836.591675,22.200001,400,836.590027,2319.209961,20,24.6,3.6,33.200001,12.498665,15,220705,0,8,470.507,1676.263,279.237
,8/10/22 1:00:48,1660107648,0,838.141907,22,400,838.140015,2327.280029,14,24.4,3.6,33.200001,14.583047,15,220705,0,3,474.184,1708.814,280.445
,8/10/22 1:30:40,1660109440,0,836.591675,21.700001,400,838.140015,2327.280029,14,24,3.6,32.200001,14.583047,15,220705,0,3,477.823,1739.738,281.64
,8/10/22 2:00:32,1660111232,0,879.222717,21.5,400,879.219971,2364.909912,14,23.799999,3.6,32.200001,14.583047,15,220705,0,9,481.837,1770.996,282.824
,8/10/22 2:30:24,1660113024,0.1,846.668152,21.5,400,846.659973,2337.129883,14,23.799999,3.6,31.700001,14.583047,15,220705,0,4,485.486,1799.303,283.996
,8/10/22 3:00:16,1660114816,0,848.218323,21.5,400,848.210022,2322.800049,14,23.799999,3.6,31.700001,14.583047,15,220705,0,7,489.113,1825.478,285.156
,8/10/22 3:30:08,1660116608,0,851.318787,21.5,400,851.309998,2322.800049,14,23.799999,3.6,31.700001,14.583047,15,220705,0,7,492.735,1850.344,286.304
,8/10/22 4:00:00,1660118400,0,850.54364,21.5,400,850.539978,2314.72998,14,23.6,3.6,31.700001,14.583047,15,220705,0,6,496.313,1873.563,287.441
,8/10/22 4:29:52,1660120192,0,855.969421,21.4,400,855.960022,2322.800049,14,23.6,3.6,31.200001,14.583047,15,220705,0,3,499.909,1896.025,288.567
,8/10/22 4:59:44,1660121984,0.2,851.318787,21.4,400,851.309998,2303.080078,13,23.6,3.6,31.200001,20.138857,15,220705,0,6,503.423,1916.378,289.681
,8/10/22 5:29:36,1660123776,0,856.744568,21.299999,400,851.309998,2303.080078,13,23.4,3.6,30.200001,20.138857,15,220705,0,7,506.902,1935.714,290.784
,8/10/22 5:59:28,1660125568,4.2,893.174683,20.799999,400,893.169983,2357.73999,13,23,3.6,30.200001,20.138857,15,220705,0.1,3,510.765,1956.815,291.876
,8/10/22 6:31:28,1660127488,23.299999,900.150635,20.799999,400,900.150024,2324.590088,13,23.200001,3.6,29.6,20.138857,15,220705,0.3,1,514.659,1975.214,292.958
,8/10/22 7:01:20,1660129280,43.099998,869.921387,21.4,400,869.919983,2332.649902,13,23.799999,3.6,29.6,20.138857,15,220705,0.6,3,518.214,1993.144,294.031
,8/10/22 7:31:12,1660131072,122,840.467224,22.299999,400,840.460022,2311.149902,13,25.200001,3.6,29.6,20.138857,15,220705,1.7,7,521.441,2009.152,295.095
,8/10/22 8:01:04,1660132864,203,801.711792,23.799999,400,801.710022,2268.139893,13,27.200001,3.6,29.1,20.138857,15,220705,3.3,8,524.256,2022.407,296.156
,8/10/22 8:30:56,1660134656,374.100006,703.272949,25,400,703.27002,2195.560059,13,29,3.6,29.1,20.138857,15,220705,4.6,6,526.066,2031.572,297.215
,8/10/22 9:00:48,1660136448,394.5,644.364624,26.5,400,644.359985,2131.939941,30,31.1,3.6,29.1,18.054476,15,220705,4.5,7,527.269,2037.525,298.28
,8/10/22 9:30:40,1660138240,348.799988,623.436707,27.700001,400,644.359985,2131.939941,30,32.5,3.6,28.1,18.054476,15,220705,4.6,7,528.46,2043.232,299.337
,8/10/22 10:00:32,1660140032,617.599976,-64.085152,30.1,0,0,0,30,36.700001,3.6,27.6,18.054476,15,220705,4.6,6,523.195,1941.943,296.378
